id;idMarche;source;type;natureObjetMarche;objetMarche;codeCPV_Original;codeCPV;codeCPV_division;referenceCPV;dateNotification;anneeNotification;moisNotification;datePublicationDonnees;dureeMois;dureeMoisEstimee;dureeMoisCalculee;montant;nombreTitulaireSurMarchePresume;montantCalcule;formePrix;lieuExecutionCode;lieuExecutionTypeCode;lieuExecutionNom;codeDepartementExecution;codeRegionExecution;libelleRegionExecution;nature;accord-cadrePresume;procedure;idAcheteur;sirenAcheteurValide;nomAcheteur;codeRegionAcheteur;libelleRegionAcheteur;departementAcheteur;libelleDepartementAcheteur;codePostalAcheteur;libelleArrondissementAcheteur;codeArrondissementAcheteur;libelleCommuneAcheteur;codeCommuneAcheteur;superficieCommuneAcheteur;populationCommuneAcheteur;geolocCommuneAcheteur;typeIdentifiantEtablissement;siretEtablissement;siretEtablissementValide;sirenEtablissement;nicEtablissement;sirenEtablissementValide;categorieEtablissement;denominationSocialeEtablissement;codeRegionEtablissement;libelleRegionEtablissement;libelleDepartementEtablissement;departementEtablissement;libelleArrondissementEtablissement;codeArrondissementEtablissement;codePostalEtablissement;adresseEtablissement;communeEtablissement;codeCommuneEtablissement;codeTypeEtablissement;superficieCommuneEtablissement;populationCommuneEtablissement;distanceAcheteurEtablissement;geolocCommuneEtablissement;typeIdentifiant_cotitulaire1;id_cotitulaire1;denominationSociale_cotitulaire1;typeIdentifiant_cotitulaire2;id_cotitulaire2;denominationSociale_cotitulaire2;typeIdentifiant_cotitulaire3;id_cotitulaire3;denominationSociale_cotitulaire3
2021uRpVh1LZeF00;423235;API AIFE;Marché;Travaux;2021M18-Renforcement talus castel desrochers Fort de France;45000000;45000000-7;45;Travaux de construction;2021-12-14;2021;12;2021-12-23;5;False;5.0;114225.52;1.0;114225.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Procédure adaptée;30314998300023;True;Société OZANAM;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;82533222400013;True;825332224;00013;True;PME;JLTS;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4399D;6792.0;39700.0;11.957669091162066;14.6246455763,-60.9935529523;;;;;;;;;
2018pWs7pNzeqt00;346408;API AIFE;Marché;Services;Prestations de maintenance du parc de photocopieurs de marque TOSHIBA pour le compte de la CACEM;50313200;50313200-4;50;Services d'entretien de photocopieurs;;nan;;2020-04-06;24;False;24.0;30000.0;2.0;30000.0;Révisable;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE SUBSEQUENT;;Procédure adaptée;24972006100103;True;Communaut� d'Agglom�ration Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;47981425300015;True;479814253;00015;True;ETI;"SOC BUREAUTIQUE MARTINIQUAISE ""SBM""";2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4666Z;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2021130016645000;44979;API AIFE;Marché;Services;La présente consultation a pour objet des prestations de manutention, de transfert, de déménagement de matériels et de mobiliers et autres services associés pour le Secrétariat Général Commun Départemental de la Martinique - SGCD 972;60100000;60100000-9;60;Services de transport routier;2021-06-11;2021;06;2021-06-11;12;False;12.0;90000.0;1.0;90000.0;Ferme;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE;;Procédure adaptée;13002782400015;True;Ministère de l'Intérieur - SECRETARIAT GENERAL COMMUN DEPARTEMENTAL MARTINIQUE;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;34035705200042;True;340357052;00042;True;ETI;A.G.S. MARTINIQUE;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;5010Z;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2020hCXwTDzUml00;423183;API AIFE;Marché;Travaux;2020F03-Lot LR2 (366 log.) Agence CACEM 1;45112710;45112710-5;45;Travaux d'aménagement paysager d'espaces verts;2020-11-30;2020;11;2021-01-25;12;False;12.0;83352.0;1.0;83352.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Appel d'offres ouvert;30314998300023;True;Société OZANAM;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;34059527100032;True;340595271;00032;True;ETI;SARL LES BOUGAINVILLEES;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;8130Z;6792.0;39700.0;11.957669091162066;14.6246455763,-60.9935529523;;;;;;;;;
2018EPRBdNWTa500;346382;API AIFE;Marché;Fournitures;Acquisition de fauteuils ergonomiques et de mobiliers de bureau pour les services de la CACEM;39100000;39100000-3;39;Mobilier;;nan;;2019-01-21;36;True;1.0;20000.0;1.0;20000.0;Révisable;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE SUBSEQUENT;;Procédure adaptée;24972006100103;True;Communaut� d'Agglom�ration Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;43770942100014;True;437709421;00014;True;PME;SCMB SARL - ACTIBURO;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4778C;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2019150899832600;29556;API AIFE;Marché;Services;Réalisation de levés topographiques dans le lit mineur de la Rivière Lézarde dans sa partie aval et élaboration de profils en long et en travers du cours d'eau.;71330000;71330000-0;71;Services divers d'ingénierie;2019-01-14;2019;01;2019-01-14;6;False;6.0;24375.0;1.0;24375.0;;92;CODE DEPARTEMENT;(92) Hauts-de-Seine;92.0;nan;;;;;13001423600017;True;Direction de l'environnement, de l'aménagement et du logement de la Martinique;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;52904370500019;True;529043705;00019;True;PME;CABINET ONFRAY CLAUSSE ET ASSOCIES;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Avenue MAURICE BISHOP;FORT-DE-FRANCE;97209;7112A;4353.0;85667.0;3.4860872021874987;14.6408734458,-61.069176472;;;;;;;;;
20202020.006L300;267548;PES Marchés;Marché;Fournitures;2020.006 LOT3 MATERIEL D'ENTRETIEN;39812100-8;39812100-8;39;Produits d'entretien des sols;2020-02-10;2020;02;2020-09-22;48;False;48.0;147465.44;1.0;147465.0;Révisable;97232;CODE POSTAL;LAMENTIN;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;21972213900017;True;VILLE DU LAMENTIN - 21972213900017;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;38344900600022;True;383449006;00022;True;PME;CORESTEL;2;Martinique;Martinique;972;Fort-de-France;9721;97232;Chemin DE LA LEZARDE;LE LAMENTIN;97213;4644Z;6792.0;39700.0;0.0;14.6246455763,-60.9935529523;;;;;;;;;
2021100015258600;56154;API AIFE;Marché;Fournitures;- Le présent accord-cadre est conclu et notifié par le préfet de la Martinique pour le compte des services suivants : - Préfecture de Martinique, - Police Nationale, - DEAL, - DAAF, - DJSCS, - Douanes, - Administration Pénitentiaire pour ses établissem...;30237000;30237000-9;30;Pièces, accessoires et fournitures pour ordinateurs;2021-03-12;2021;03;2021-03-12;3;False;3.0;2491.06;1.0;2491.0;Ferme;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE SUBSEQUENT;;;17972151900017;True;Ministère de l'Intérieur - Services Administratifs et techniques de la Police Nationale de la Martinique - Fort de France;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;32924476800027;True;329244768;00027;True;PME;INTERFACE CARAIBES - INFODOM;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4651Z;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
201903619S000600;267419;Dematis;Marché;Fournitures;Fourniture et livraison de vêtements de travail professionnel et équipement de protection individuelle pour les agents municipaux: Lot 4 : Vêtements pour les agents de : l'Hôtel de ville, Services Techniques, Cimetière, écoles et agents de médiation;18000000;18000000-9;18;Vêtements, articles chaussants, bagages et accessoires;2019-07-25;2019;07;2019-07-29;12;False;12.0;110599.0;1.0;110599.0;Révisable;97232;CODE POSTAL;Ville du Lamentin;;nan;;MARCHE;;Appel d'offres ouvert;21972213900017;True;Mairie du Lamentin;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;41791848900028;True;417918489;00028;True;PME;ACTI PROTECTION;2;Martinique;Martinique;972;Le Marin;9723;97229;Lotissement LES PAPAYERS;LES TROIS-ILETS;97231;4642Z;2848.0;7587.0;7.154305232364663;14.5269538287,-61.0368445511;;;;;;;;;
2022220140000;346308;PES Marchés;Marché;Travaux;MISE EN PLACE DE SURPRESSEURS AUX QUARTIERS BEAUJOLAIS (VAUC;45332200-5;45332200-5;45;Travaux d'installation de distribution d'eau;2022-03-16;2022;03;2022-09-29;1;False;1.0;199219.16;1.0;199219.0;Révisable;97228;CODE POSTAL;SAINTE-LUCE;;nan;;MARCHE;;Procédure adaptée;24972005300019;True;COMMUNAUTE DE L ESPACE SUD MARTI;02;Martinique;972;Martinique;97228;Le Marin;9723;SAINTE-LUCE;97227;2867.0;10083.0;14.4854629678,-60.944495012;SIRET;79889465500025;True;798894655;00025;True;NC;EIFFAGE GENIE CIVIL ANTILLES;2;Martinique;Martinique;972;Le Marin;9723;97224;<NA>;DUCOS;97207;4221Z;3129.0;17039.0;5.6256193929773985;14.5778958668,-60.9674898168;;;;;;;;;
2018CXznZPGbOZ00;346379;API AIFE;Marché;Fournitures;18S0003-Lot 10: PiXXXXXces dXXXXXtachXXXXXes pour perche de marque STHILL;42670000;42670000-3;42;Pièces et accessoires de machines-outils;2019-03-01;2019;03;2019-12-04;36;True;1.0;6511.23;1.0;6511.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;ACCORD-CADRE;;Marché public négocié sans publicité ni mise en concurrence préalable;24972006100103;True;Communaut� d'Agglom�ration Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;41169001900020;True;411690019;00020;True;ETI;CARIMAT SARL - JARDIPRO;2;Martinique;Martinique;972;Fort-de-France;9721;97232;Lotissement LES HAUTS DE CALIFORNIE;LE LAMENTIN;97213;4752A;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2021015930500100;346580;API AIFE;Marché;Fournitures;Masques FFP1 et FFP2;18143000;18143000-3;18;Équipements de protection;2021-06-25;2021;06;2021-08-16;12;False;12.0;44928.0;1.0;44928.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE SUBSEQUENT;;Appel d'offres ouvert;24972006100103;True;Communauté d'Agglomération Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;39343324800076;True;393433248;00076;True;PME;LE PROFESSIONNEL;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Rue DES EAUX DECOUPEES;FORT-DE-FRANCE;97209;4669C;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
2019XX_KcIz0Pl00;346480;API AIFE;Marché;Services;19S0060-Etude de recensement des chemins de traverse (liaisons actives inter quartiers) présents sur le territoire de la CACEM;71335000;71335000-5;71;Études techniques;2020-07-27;2020;07;2020-10-22;12;False;12.0;45000.0;1.0;45000.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Procédure adaptée;24972006100103;True;Communauté d'Agglomération Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;51890842100010;True;518908421;00010;True;PME;ARTEO;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Rue DU PROFESSEUR RAYMOND GARCIN;FORT-DE-FRANCE;97209;7111Z;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
2021I3pB1M82q000;346631;API AIFE;Marché;Services;202101281002-Lot 1: Collecte OM et RS, Fort-de-France et Schoelcher;90511200;90511200-4;90;Services de collecte des ordures ménagères;2021-07-07;2021;07;2022-01-15;69;False;69.0;35901205.0;1.0;35901205.0;Révisable;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Appel d'offres ouvert;24972006100103;True;Communauté d'Agglomération Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;31481801400024;True;314818014;00024;True;ETI;ENVIRONNEMENT SA;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;3811Z;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2020200160200;346542;PES Marchés;Marché;Services;MISE EN SITUATION PROFESSIONNELLE SUR LA COMMUNE DE SCHOELCHER;75231240-8;75231240-8;75;Services de réinsertion;2020-09-23;2020;09;2020-12-08;3;False;3.0;64978.2;1.0;64978.0;Ferme;97200;CODE POSTAL;FORT DE FRANCE;;nan;;ACCORD-CADRE;;Procédure adaptée;24972006100103;True;COMMUNAUTÉ D'AGGLOMÉRATION;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;51338833000013;True;513388330;00013;True;PME;ASS MARTINIQUAISE L INSERT SOC PROF;2;Martinique;Martinique;972;Fort-de-France;9721;97200;<NA>;FORT-DE-FRANCE;97209;8899B;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
2020M20DBADT3800;360736;PES Marchés;Marché;Services;POSE DE BOUEES;63724310-6;63724310-6;63;Services de balisage;2021-01-19;2021;01;2021-06-25;48;False;48.0;196700.0;1.0;196700.0;Révisable;97250;CODE POSTAL;PRECHEUR;;nan;;MARCHE;;Procédure adaptée;25972001900043;True;BUDGET PRINCIPAL PNRM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;50906647800017;True;509066478;00017;True;PME;HYDRO TECH CARAIB;2;Martinique;Martinique;972;Le Marin;9723;97229;Lotissement LES AGAVES;LES TROIS-ILETS;97231;4291Z;2848.0;7587.0;7.130701219265565;14.5269538287,-61.0368445511;;;;;;;;;
2022170011277300;56184;API AIFE;Marché;Services;PRESTATION DE MAINTENANCE PRÉVENTIVE ET CORRECTIVE DES ASCENSEURS DU RECTORAT DE L’ACADÉMIE DE MARTINIQUE -;50750000;50750000-7;50;Services d'entretien d'ascenseurs;2022-02-21;2022;02;2022-02-21;24;True;1.0;6200.0;1.0;6200.0;Révisable;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;ACCORD-CADRE;;Procédure adaptée;17972430700030;True;Ministère de l'éducation nationale et de la jeunesse et Ministère de l'enseignement supérieur, de la recherche et de l'innovation - Rectorat de MARTINIQUE;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;54210780003489;True;542107800;03489;True;NC;OTIS;2;Martinique;Martinique;972;Fort-de-France;9721;97232;Lotissement LES ROSEAUX;LE LAMENTIN;97213;4329B;6792.0;39700.0;11.957669091162066;14.6246455763,-60.9935529523;;;;;;;;;
2019ADA/01/PA00;267286;PES Marchés;Marché;Travaux;RENOVATION EPA Lot No1 Travaux de Menuiserie;45421000-4;45421000-4;45;Travaux de menuiserie;2020-12-17;2020;12;2021-11-09;2;False;2.0;108825.0;1.0;108825.0;Ferme;97217;CODE POSTAL;Les Anses-d'Arlet;;nan;;MARCHE;;Procédure adaptée;21972202200015;True;S ANSES-D'ARLET;02;Martinique;972;Martinique;97217;Le Marin;9723;ANSES D'ARLET;97202;2597.0;3900.0;14.4986961571,-61.0723934105;SIRET;83423582200014;True;834235822;00014;True;PME;METALLERIE 97;2;Martinique;Martinique;972;La Trinité;9722;97230;Rue DES HIBISCUS;SAINTE-MARIE;97228;2511Z;4460.0;17342.0;15.833754620317517;14.7692288783,-61.0177691366;;;;;;;;;
2020sPdLY3sVhQ00;267352;API AIFE;Marché;Fournitures;LOT N°2 - Imprimante Couleur Multifonctions - MAPA AC à bons de commande pour la fourniture d'imprimantes/copieurs pour tous les services de la Ville de FORT-DE-FRANCE en 2020-2021;30232100;30232100-5;30;Imprimantes et traceurs;2020-10-30;2020;10;2021-01-25;12;False;12.0;12000.0;1.0;12000.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;ACCORD-CADRE;;Procédure adaptée;21972209700017;True;SERVICE MARCHES DE FOURNITURES ET SERVICES;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;34058517300024;True;340585173;00024;True;PME;DIRECT MARKETING SERVICES;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;8559A;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
20202020S1628600;24838;API AIFE;Marché;Services;PRESTATIONS DE PRELEVEMENTS ET D’ANALYSES D’EAU DESTINEE A LA CONSOMMATION HUMAINE ET D’EAU DE LOISIRS -  - Prestations de prélèvements et d’analyses laboratoire des eaux de loisirs (piscines et baignades) et les mesures de terrain réalisés sur site;71900000;71900000-7;71;Services de laboratoire;2020-07-28;2020;07;2020-07-28;48;False;48.0;1580000.0;1.0;1580000.0;Révisable;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;13000788300015;True;Ministères sociaux;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;20005550700061;True;200055507;00061;True;NC;COLLECTIVITE TERRITORIALE DE MARTINIQUE;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;7120B;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2022MAE000008600;110012;PES Marchés;Marché;Services;AMO ACCOMPAGNEMENT CTM POUR CREATION ET GESTION FONDS JEREMIE;71356200-0;71356200-0;71;Services d'assistance technique;2022-07-25;2022;07;2022-05-09;108;True;4.0;91950.0;1.0;45975.0;Révisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;MARCHE;;Procédure adaptée;20005550700012;True;BUDGET PRINCIPAL CTM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;49341861000033;True;493418610;00033;True;PME;CALIA CONSEILS;11;Île-de-France;Paris;75;;;75013;Rue MICHAL;PARIS 13;75113;7022Z;714.0;182386.0;7620.430902608097;48.8282706469,2.362358986;SIRET;43953483500038;DE GAULLE FLEURANCE ET ASSOCIES;;;;;;
2021151106565000;44993;API AIFE;Marché;Travaux;Remplacement des ouvrants du bâtiment N de la DEAL Martinique;45421132;45421132-8;45;Pose de fenêtres;2021-12-29;2021;12;2021-12-29;8;False;8.0;114762.0;1.0;114762.0;Ferme et actualisable;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE;;Appel d'offres ouvert;13002782400015;True;Ministère de l'Intérieur - SECRETARIAT GENERAL COMMUN DEPARTEMENTAL MARTINIQUE;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;38761872100022;True;387618721;00022;True;ETI;socomi;2;Martinique;Martinique;972;Fort-de-France;9721;97232;Place D'ARMES;LE LAMENTIN;97213;2512Z;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2022130017970100;44999;API AIFE;Marché;Services;Le présent accord-cadre a pour objet la réservation de 22 places en crèches pour les agents de l'Etat de la Martinique dans des structures conventionnées par les caisses d'allocations familiales (CAF) et bénéficiant de l'agrément de la protection maternel;85312110;85312110-3;85;Services de crèches et garderies d'enfants;2022-10-21;2022;10;2022-10-21;29;False;29.0;130500.0;1.0;130500.0;Ferme;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;ACCORD-CADRE;;;13002782400015;True;Ministère de l'Intérieur - SECRETARIAT GENERAL COMMUN DEPARTEMENTAL MARTINIQUE;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;80801710700034;True;808017107;00034;True;PME;CRECH'ENDO;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Avenue CONDORCET;FORT-DE-FRANCE;97209;7010Z;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
2021ABS000020400;109891;PES Marchés;Marché;Services;ACCORD-CADRE PRESTATION DE DERATISATION, DESINSECTISATION ET DESINFECTION SITES CTM- Lots 1à3;90923000-3;90923000-3;90;Services de dératisation;2022-02-09;2022;02;2022-03-30;48;False;48.0;200000.0;1.0;200000.0;Ferme;97200;CODE POSTAL;FORT DE FRANCE;;nan;;ACCORD-CADRE;;Procédure adaptée;20005550700012;True;BUDGET PRINCIPAL CTM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;41263643300028;True;412636433;00028;True;NC;DTNI MUSCAD DIFFUSION TECHNIQUES NOUVE;2;Martinique;Martinique;972;Fort-de-France;9721;97200;<NA>;FORT-DE-FRANCE;97209;8129A;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
2021ABS000020600;109893;PES Marchés;Marché;Services;ACCORD-CADRE PRESTATION DE DERATISATION, DESINSECTISATION ET DESINFECTION SITES CTM- Lots 1à3;90923000-3;90923000-3;90;Services de dératisation;2022-02-09;2022;02;2022-03-30;48;False;48.0;69000.0;1.0;69000.0;Ferme;97200;CODE POSTAL;FORT DE FRANCE;;nan;;ACCORD-CADRE;;Procédure adaptée;20005550700012;True;BUDGET PRINCIPAL CTM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;41263643300028;True;412636433;00028;True;NC;DTNI MUSCAD DIFFUSION TECHNIQUES NOUVE;2;Martinique;Martinique;972;Fort-de-France;9721;97200;<NA>;FORT-DE-FRANCE;97209;8129A;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
2022ABS000009800;110003;PES Marchés;Marché;Services;LOCATION, TRANSPORT SUR SITE, MONTAGE & DEMONT. CHAPITEAUX, TENTES & ACCES. POUR LA CTM-Lot 1;79952000-2;79952000-2;79;Services d'organisation d'événements;2022-09-09;2022;09;2022-04-08;48;False;48.0;1000000.0;1.0;1000000.0;Ferme;97200;CODE POSTAL;FORT DE FRANCE;;nan;;ACCORD-CADRE;;Procédure avec négociation;20005550700012;True;BUDGET PRINCIPAL CTM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;49994376900020;True;499943769;00020;True;PME;FABRICOM SERVICES;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Lotissement ZAC DE RIVIERE ROCHE;FORT-DE-FRANCE;97209;7721Z;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
20222022F0914000;90369;API AIFE;Marché;Fournitures;Fourniture de réactifs SARS-CoV-2 pour l’automate Architect IA au CHU de Martinique;33696500;33696500-0;33;Réactifs de laboratoire;2022-06-08;2022;06;2022-06-08;48;False;48.0;450000.0;1.0;450000.0;Révisable;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;ACCORD-CADRE;;;20003452800014;True;CHU MARTINIQUE;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;60295020600170;True;602950206;00170;True;NC;ABBOTT FRANCE;11;Île-de-France;Val-de-Marne;94;L'Haÿ-les-Roses;943;94150;Rue D ARCUEIL;RUNGIS;94065;4646Z;420.0;5691.0;7616.7850857253925;48.7495659946,2.35212808495;;;;;;;;;
2021ABT000020100;109908;PES Marchés;Marché;Travaux;Fourniture, instal entretien climatiseurs sur patri. bati & équip. de la CTM. Lot 07: secteur sud 1;45331220-4;45331220-4;45;Travaux d'installation de matériel de climatisation;2021-12-31;2021;12;2022-08-26;48;False;48.0;6800000.0;1.0;6800000.0;Révisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;20005550700012;True;BUDGET PRINCIPAL CTM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;81906830500013;True;819068305;00013;True;PME;ECS - ENTREPRISE CLIM SERVICES;2;Martinique;Martinique;972;Fort-de-France;9721;97232;Impasse BELLE ISLE 2;LE LAMENTIN;97213;4322B;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
